Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.9466666666666667,0.96,0.9066666666666666,0.9466666666666667,0.3333333333333333,0.9466666666666667,0.9066666666666666
0.9733333333333334,0.9733333333333334,0.96,0.96,0.3333333333333333,0.9466666666666667,0.9333333333333333
0.96,0.96,0.9866666666666667,0.96,0.3333333333333333,0.9733333333333334,0.9866666666666667
0.9466666666666667,0.9466666666666667,0.92,0.9466666666666667,0.3333333333333333,0.9333333333333333,0.9066666666666666
0.96,0.9733333333333334,0.9066666666666666,0.9733333333333334,0.3333333333333333,0.96,0.9466666666666667
0.9466666666666667,0.9466666666666667,0.92,0.92,0.3333333333333333,0.92,0.8933333333333333
0.96,0.96,0.9466666666666667,0.9333333333333333,0.3333333333333333,0.9466666666666667,0.9333333333333333
0.96,0.9733333333333334,0.9866666666666667,0.9733333333333334,0.3333333333333333,0.96,0.96
0.96,0.9466666666666667,0.8133333333333334,0.9733333333333334,0.3333333333333333,0.9333333333333333,0.92
0.9466666666666667,0.92,0.9333333333333333,0.96,0.3333333333333333,0.96,0.9733333333333334
