Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9473684210526315,0.2894736842105263,0.881578947368421,0.9473684210526315,0.9210526315789473,0.9473684210526315
0.9066666666666666,0.30666666666666664,0.88,0.92,0.92,0.92
0.92,0.3333333333333333,0.88,0.96,0.8933333333333333,0.9066666666666666
0.918918918918919,0.3918918918918919,0.8918918918918919,0.9054054054054054,0.8918918918918919,0.9054054054054054
0.9864864864864865,0.17567567567567569,0.8918918918918919,0.9864864864864865,0.9459459459459459,0.9864864864864865
0.918918918918919,0.4189189189189189,0.8918918918918919,0.9594594594594594,0.9459459459459459,0.9324324324324325
0.918918918918919,0.28378378378378377,0.8918918918918919,0.9594594594594594,0.8918918918918919,0.9594594594594594
0.9324324324324325,0.3783783783783784,0.8918918918918919,0.918918918918919,0.8918918918918919,0.9054054054054054
0.9324324324324325,0.28378378378378377,0.8918918918918919,0.9324324324324325,0.918918918918919,0.9324324324324325
0.972972972972973,0.22972972972972974,0.8918918918918919,0.9594594594594594,0.8783783783783784,0.9459459459459459
0.972972972972973,0.33783783783783783,0.8918918918918919,0.972972972972973,0.9459459459459459,0.9864864864864865
0.9594594594594594,0.35135135135135137,0.8918918918918919,0.9459459459459459,0.918918918918919,0.9459459459459459
0.918918918918919,0.35135135135135137,0.8918918918918919,0.9864864864864865,0.9324324324324325,0.9459459459459459
0.9459459459459459,0.3918918918918919,0.8918918918918919,0.9594594594594594,0.9054054054054054,0.9594594594594594
0.9054054054054054,0.28378378378378377,0.8918918918918919,0.9459459459459459,0.9054054054054054,0.9054054054054054
0.9459459459459459,0.3108108108108108,0.8918918918918919,0.9459459459459459,0.8918918918918919,0.9324324324324325
0.9324324324324325,0.36486486486486486,0.8918918918918919,0.9594594594594594,0.8918918918918919,0.9459459459459459
0.9459459459459459,0.36486486486486486,0.8918918918918919,0.972972972972973,0.9324324324324325,0.972972972972973
0.972972972972973,0.3783783783783784,0.8918918918918919,0.972972972972973,0.8918918918918919,0.972972972972973
0.9459459459459459,0.2702702702702703,0.8918918918918919,0.972972972972973,0.8918918918918919,0.9459459459459459
