Naive Bayes,Nearest Neighbors
1.0,0.8571428571428571
1.0,0.5714285714285714
1.0,0.5714285714285714
1.0,0.8571428571428571
1.0,0.8571428571428571
1.0,0.8571428571428571
0.8571428571428571,0.8571428571428571
1.0,0.5714285714285714
1.0,0.5714285714285714
1.0,0.8571428571428571
1.0,0.2857142857142857
1.0,0.6666666666666666
1.0,0.6666666666666666
0.8333333333333334,0.5
1.0,0.6666666666666666
1.0,0.6666666666666666
1.0,1.0
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.8
1.0,0.8
1.0,0.8
1.0,0.6
0.8,0.8
1.0,0.6
0.8,0.4
1.0,1.0
1.0,0.8
1.0,0.75
