Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.6222222222222222,0.4,0.9111111111111111,0.9444444444444444,0.4,0.9888888888888889,0.9222222222222223
0.7159090909090909,0.3977272727272727,0.8977272727272727,0.9431818181818182,0.3977272727272727,0.9772727272727273,0.9204545454545454
0.7111111111111111,0.4,0.8777777777777778,1.0,0.4,0.9777777777777777,0.9333333333333333
0.6931818181818182,0.3977272727272727,0.9545454545454546,0.9659090909090909,0.3977272727272727,0.9431818181818182,0.8863636363636364
0.7555555555555555,0.4,0.9333333333333333,0.9666666666666667,0.4,0.9777777777777777,0.9111111111111111
0.6590909090909091,0.3977272727272727,0.9318181818181818,0.9204545454545454,0.3977272727272727,0.9431818181818182,0.9204545454545454
0.6444444444444445,0.4,0.8777777777777778,0.9666666666666667,0.4,0.9777777777777777,0.9555555555555556
0.7045454545454546,0.3977272727272727,0.9431818181818182,0.9431818181818182,0.3977272727272727,0.9545454545454546,0.9090909090909091
0.7222222222222222,0.4,0.8111111111111111,0.9333333333333333,0.4,1.0,0.9111111111111111
0.7272727272727273,0.3977272727272727,0.9090909090909091,0.9772727272727273,0.3977272727272727,0.9659090909090909,0.9204545454545454
