Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9285714285714286,0.9714285714285714,0.9285714285714286,0.6571428571428571,0.8571428571428571,0.9714285714285714,0.9285714285714286
0.9,0.9428571428571428,0.9285714285714286,0.6571428571428571,0.8428571428571429,0.9428571428571428,0.9571428571428572
0.9428571428571428,0.9714285714285714,0.9571428571428572,0.6571428571428571,0.9285714285714286,0.9857142857142858,0.9714285714285714
0.9285714285714286,0.9571428571428572,0.9571428571428572,0.6571428571428571,0.8857142857142857,0.9571428571428572,0.9428571428571428
0.9428571428571428,0.9142857142857143,0.9571428571428572,0.6571428571428571,0.8428571428571429,0.9571428571428572,0.9571428571428572
0.9428571428571428,0.9714285714285714,0.9857142857142858,0.6571428571428571,0.8571428571428571,0.9857142857142858,0.9714285714285714
0.9714285714285714,1.0,1.0,0.6571428571428571,0.8571428571428571,1.0,1.0
0.9714285714285714,0.9428571428571428,0.9428571428571428,0.6571428571428571,0.9285714285714286,0.9428571428571428,0.9571428571428572
0.9428571428571428,0.9714285714285714,0.9857142857142858,0.6571428571428571,0.8714285714285714,0.9714285714285714,0.9857142857142858
0.855072463768116,0.8985507246376812,0.9130434782608695,0.6521739130434783,0.7536231884057971,0.927536231884058,0.8985507246376812
