Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.9607843137254902,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,0.27450980392156865,0.9411764705882353
0.98,0.98,0.92,0.94,0.88,0.38,0.98
0.88,0.92,0.96,0.9,0.88,0.42,0.94
0.9,0.92,0.9,0.88,0.88,0.3,0.92
0.92,0.96,0.98,0.88,0.88,0.48,0.94
0.94,0.98,0.98,0.9,0.88,0.36,0.96
0.96,0.96,0.96,0.9,0.88,0.4,0.98
0.96,0.94,0.92,0.88,0.88,0.32,0.96
0.9,0.9,0.9,0.86,0.88,0.36,0.88
0.96,0.94,0.92,0.88,0.88,0.26,0.94
0.96,0.98,0.94,0.9,0.88,0.4,0.96
0.94,0.98,0.96,0.98,0.88,0.42,0.98
0.94,0.94,0.94,0.88,0.88,0.32,0.96
0.9183673469387755,0.8979591836734694,0.9183673469387755,0.8979591836734694,0.8979591836734694,0.30612244897959184,0.8979591836734694
0.9183673469387755,0.9795918367346939,0.9387755102040817,0.8979591836734694,0.8979591836734694,0.2857142857142857,0.9591836734693877
0.9387755102040817,0.9387755102040817,0.9183673469387755,0.8979591836734694,0.8979591836734694,0.22448979591836735,0.9387755102040817
0.9387755102040817,0.9183673469387755,0.9591836734693877,0.8979591836734694,0.8979591836734694,0.42857142857142855,0.8979591836734694
0.9387755102040817,0.9795918367346939,0.9591836734693877,0.9591836734693877,0.8979591836734694,0.30612244897959184,0.9795918367346939
0.8979591836734694,0.8979591836734694,0.9387755102040817,0.8775510204081632,0.8979591836734694,0.30612244897959184,0.8979591836734694
0.9387755102040817,1.0,0.9795918367346939,0.9387755102040817,0.8979591836734694,0.30612244897959184,1.0
0.9795918367346939,0.9795918367346939,0.9591836734693877,0.9387755102040817,0.8979591836734694,0.30612244897959184,0.9591836734693877
1.0,1.0,0.9795918367346939,0.9591836734693877,0.8979591836734694,0.2857142857142857,0.9795918367346939
0.9387755102040817,0.9795918367346939,0.9795918367346939,0.9591836734693877,0.8979591836734694,0.30612244897959184,0.9591836734693877
0.9387755102040817,0.9591836734693877,0.9183673469387755,0.9387755102040817,0.8979591836734694,0.30612244897959184,0.9183673469387755
0.9183673469387755,0.9183673469387755,0.9387755102040817,0.8979591836734694,0.8979591836734694,0.12244897959183673,0.9387755102040817
0.9387755102040817,0.9387755102040817,0.8979591836734694,0.8979591836734694,0.8979591836734694,0.2857142857142857,0.8979591836734694
0.9795918367346939,0.9795918367346939,0.9795918367346939,0.9183673469387755,0.8979591836734694,0.3877551020408163,0.9795918367346939
0.9795918367346939,0.9795918367346939,0.9591836734693877,0.9387755102040817,0.8979591836734694,0.2857142857142857,0.9591836734693877
1.0,1.0,0.9183673469387755,0.9387755102040817,0.8979591836734694,0.24489795918367346,1.0
0.9387755102040817,0.9591836734693877,0.9387755102040817,0.9387755102040817,0.8979591836734694,0.3469387755102041,0.9591836734693877
