Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.92,0.9333333333333333,0.3333333333333333,0.96,0.92,0.9466666666666667
0.9866666666666667,0.9866666666666667,0.3333333333333333,0.9866666666666667,0.9866666666666667,0.96
0.9733333333333334,0.9733333333333334,0.3333333333333333,0.9866666666666667,0.96,0.9733333333333334
0.9466666666666667,0.9333333333333333,0.3333333333333333,0.9466666666666667,0.9066666666666666,0.92
0.9333333333333333,0.9466666666666667,0.3333333333333333,0.9733333333333334,0.9333333333333333,0.9333333333333333
0.9733333333333334,0.9866666666666667,0.3333333333333333,0.9866666666666667,0.92,0.9866666666666667
0.96,0.96,0.3333333333333333,0.9733333333333334,0.96,0.96
0.9066666666666666,0.9466666666666667,0.3333333333333333,0.9333333333333333,0.9066666666666666,0.9466666666666667
0.96,0.96,0.3333333333333333,0.9733333333333334,0.96,0.9733333333333334
0.9466666666666667,0.9733333333333334,0.3333333333333333,0.96,0.9466666666666667,0.96
