Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.6242774566473989,0.5780346820809249,0.6127167630057804,0.6358381502890174,0.5491329479768786,0.5317919075144508,0.6358381502890174
0.6395348837209303,0.5872093023255814,0.5697674418604651,0.5988372093023255,0.5813953488372093,0.5465116279069767,0.6686046511627907
0.6416184971098265,0.5780346820809249,0.6589595375722543,0.653179190751445,0.5780346820809249,0.5375722543352601,0.6878612716763006
0.622093023255814,0.5813953488372093,0.6569767441860465,0.5755813953488372,0.6395348837209303,0.6162790697674418,0.6976744186046512
0.653179190751445,0.5838150289017341,0.6242774566473989,0.653179190751445,0.5780346820809249,0.5375722543352601,0.7167630057803468
0.6569767441860465,0.5872093023255814,0.5930232558139535,0.627906976744186,0.5813953488372093,0.627906976744186,0.6744186046511628
0.6127167630057804,0.5838150289017341,0.5722543352601156,0.6994219653179191,0.5433526011560693,0.5780346820809249,0.653179190751445
0.627906976744186,0.5872093023255814,0.6046511627906976,0.6162790697674418,0.6511627906976745,0.4883720930232558,0.7151162790697675
0.6184971098265896,0.5780346820809249,0.6127167630057804,0.5722543352601156,0.5780346820809249,0.5144508670520231,0.6589595375722543
0.627906976744186,0.5755813953488372,0.622093023255814,0.6337209302325582,0.5755813953488372,0.5755813953488372,0.6744186046511628
