Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.6666666666666666,0.6285714285714286,0.7238095238095238,0.7619047619047619,0.7047619047619048,0.6952380952380952
0.7864077669902912,0.7766990291262136,0.7669902912621359,0.7961165048543689,0.7184466019417476,0.7475728155339806
0.7238095238095238,0.638095238095238,0.8476190476190476,0.8761904761904762,0.7333333333333333,0.7904761904761904
0.7087378640776699,0.6893203883495146,0.7572815533980582,0.8349514563106796,0.7669902912621359,0.7281553398058253
0.7142857142857143,0.6952380952380952,0.7238095238095238,0.8761904761904762,0.7714285714285715,0.7619047619047619
0.7378640776699029,0.7281553398058253,0.7961165048543689,0.8058252427184466,0.7961165048543689,0.7669902912621359
0.7238095238095238,0.6571428571428571,0.7428571428571429,0.780952380952381,0.7333333333333333,0.7714285714285715
0.7669902912621359,0.7281553398058253,0.7864077669902912,0.8058252427184466,0.7184466019417476,0.6893203883495146
0.6857142857142857,0.6857142857142857,0.7619047619047619,0.780952380952381,0.6857142857142857,0.7142857142857143
0.6699029126213593,0.7281553398058253,0.8349514563106796,0.8349514563106796,0.6699029126213593,0.7961165048543689
