Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.6666666666666666,0.6790123456790124,0.4074074074074074,0.7283950617283951,0.6172839506172839,0.6172839506172839
0.6835443037974683,0.6329113924050633,0.4050632911392405,0.6962025316455697,0.5949367088607594,0.5063291139240507
0.7160493827160493,0.6790123456790124,0.4074074074074074,0.7530864197530864,0.691358024691358,0.5802469135802469
0.7088607594936709,0.6075949367088608,0.4050632911392405,0.7341772151898734,0.6329113924050633,0.5443037974683544
0.7283950617283951,0.7407407407407407,0.4074074074074074,0.7160493827160493,0.8024691358024691,0.6419753086419753
0.7468354430379747,0.7468354430379747,0.4050632911392405,0.7215189873417721,0.759493670886076,0.6708860759493671
0.7530864197530864,0.7160493827160493,0.3950617283950617,0.7654320987654321,0.691358024691358,0.6049382716049383
0.7341772151898734,0.7468354430379747,0.4050632911392405,0.7341772151898734,0.7341772151898734,0.6962025316455697
0.7283950617283951,0.6666666666666666,0.3950617283950617,0.7407407407407407,0.6790123456790124,0.654320987654321
0.7341772151898734,0.810126582278481,0.4050632911392405,0.759493670886076,0.7088607594936709,0.620253164556962
