Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.6127167630057804,0.49710982658959535,0.5780346820809249,0.5838150289017341,0.6994219653179191,0.6184971098265896
0.5988372093023255,0.5813953488372093,0.5813953488372093,0.5872093023255814,0.6162790697674418,0.5813953488372093
0.630057803468208,0.6242774566473989,0.5780346820809249,0.5838150289017341,0.5664739884393064,0.653179190751445
0.6395348837209303,0.5348837209302325,0.5232558139534884,0.5872093023255814,0.6337209302325582,0.6918604651162791
0.6820809248554913,0.5028901734104047,0.5606936416184971,0.5895953757225434,0.6763005780346821,0.6416184971098265
0.6104651162790697,0.627906976744186,0.5813953488372093,0.5755813953488372,0.6162790697674418,0.6511627906976745
0.653179190751445,0.5433526011560693,0.5664739884393064,0.5895953757225434,0.7167630057803468,0.630057803468208
0.6511627906976745,0.622093023255814,0.6395348837209303,0.5755813953488372,0.6802325581395349,0.6104651162790697
0.6878612716763006,0.44508670520231214,0.5780346820809249,0.5838150289017341,0.7341040462427746,0.6184971098265896
0.627906976744186,0.622093023255814,0.5813953488372093,0.5755813953488372,0.6569767441860465,0.6569767441860465
