Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9298245614035088,0.9502923976608187,0.6491228070175439,0.8538011695906432,0.9736842105263158,0.9649122807017544
0.9530791788856305,0.9736070381231672,0.6510263929618768,0.8299120234604106,0.9765395894428153,0.9706744868035191
0.9532163742690059,0.9707602339181286,0.6491228070175439,0.8333333333333334,0.9678362573099415,0.9707602339181286
0.9530791788856305,0.9589442815249267,0.6510263929618768,0.8533724340175953,0.9794721407624634,0.9765395894428153
0.9298245614035088,0.9502923976608187,0.6491228070175439,0.8333333333333334,0.956140350877193,0.9619883040935673
0.9296187683284457,0.9706744868035191,0.6510263929618768,0.8592375366568915,0.9794721407624634,0.9824046920821115
0.956140350877193,0.9619883040935673,0.6491228070175439,0.8421052631578947,0.9736842105263158,0.97953216374269
0.9530791788856305,0.9501466275659824,0.6510263929618768,0.8299120234604106,0.9736070381231672,0.9648093841642229
0.9444444444444444,0.9590643274853801,0.6491228070175439,0.8391812865497076,0.9590643274853801,0.9502923976608187
0.9530791788856305,0.9648093841642229,0.6510263929618768,0.844574780058651,0.967741935483871,0.9794721407624634
