Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9891696750902527,0.8916967509025271,0.779783393501805,0.9819494584837545,0.9675090252707581,0.9783393501805054,0.9350180505415162
0.9891696750902527,0.9314079422382672,0.8050541516245487,0.9819494584837545,0.9747292418772563,0.9783393501805054,0.9386281588447654
0.9927797833935018,0.8122743682310469,0.7509025270758123,0.9747292418772563,0.9711191335740073,0.9927797833935018,0.9530685920577617
0.9855595667870036,0.924187725631769,0.8303249097472925,0.9783393501805054,0.9675090252707581,0.9494584837545126,0.9386281588447654
0.9927797833935018,0.851985559566787,0.7870036101083032,0.7689530685920578,0.9783393501805054,0.9494584837545126,0.9566787003610109
0.9855595667870036,0.9133574007220217,0.8014440433212996,0.7870036101083032,0.9675090252707581,0.9675090252707581,0.9566787003610109
0.9891696750902527,0.9530685920577617,0.8122743682310469,0.779783393501805,0.9855595667870036,0.9530685920577617,0.9783393501805054
0.9891696750902527,0.8916967509025271,0.7111913357400722,0.779783393501805,0.9711191335740073,0.9566787003610109,0.9602888086642599
0.9855595667870036,0.8916967509025271,0.776173285198556,0.9783393501805054,0.9675090252707581,0.9205776173285198,0.9566787003610109
0.9855595667870036,0.9386281588447654,0.8086642599277978,0.9927797833935018,0.9891696750902527,0.9855595667870036,0.9602888086642599
