Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.9367429340511441,0.41722745625841184,0.946164199192463,0.8896366083445492,0.9434724091520862,0.8963660834454913,0.9300134589502019
0.9433198380566802,0.15789473684210525,0.9500674763832658,0.8906882591093117,0.9554655870445344,0.9001349527665317,0.9446693657219973
0.9313593539703903,0.40511440107671604,0.9407806191117093,0.8896366083445492,0.9515477792732167,0.8896366083445492,0.9407806191117093
0.9406207827260459,0.1632928475033738,0.9554655870445344,0.8906882591093117,0.9541160593792173,0.8893387314439946,0.9433198380566802
0.9502018842530283,0.3714670255720054,0.9448183041722745,0.8896366083445492,0.946164199192463,0.8896366083445492,0.9407806191117093
0.951417004048583,0.1632928475033738,0.9541160593792173,0.8906882591093117,0.9608636977058029,0.8987854251012146,0.941970310391363
0.9448183041722745,0.3472409152086137,0.9528936742934051,0.8896366083445492,0.9636608344549125,0.9327052489905787,0.9475100942126514
0.9406207827260459,0.17408906882591094,0.9406207827260459,0.8906882591093117,0.9460188933873145,0.9068825910931174,0.9433198380566802
0.9340511440107672,0.3633916554508748,0.9448183041722745,0.8896366083445492,0.9434724091520862,0.8896366083445492,0.9394347240915208
0.951417004048583,0.15789473684210525,0.9554655870445344,0.8906882591093117,0.9554655870445344,0.9163292847503374,0.9406207827260459
