Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.7727272727272727,0.9090909090909091,0.6818181818181818,0.9090909090909091,0.9545454545454546,0.8636363636363636,0.8636363636363636
0.7619047619047619,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.9047619047619048
0.6190476190476191,0.5714285714285714,0.8571428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.7142857142857143
0.8095238095238095,0.6666666666666666,0.6190476190476191,0.8571428571428571,0.8095238095238095,0.8095238095238095,0.7142857142857143
0.6666666666666666,0.7619047619047619,0.6190476190476191,0.8571428571428571,0.9047619047619048,0.7142857142857143,0.9047619047619048
0.7142857142857143,0.5714285714285714,0.6666666666666666,0.8095238095238095,0.9047619047619048,0.7142857142857143,0.8571428571428571
0.6190476190476191,0.6666666666666666,0.6666666666666666,0.9047619047619048,0.9523809523809523,0.6666666666666666,0.9523809523809523
0.7,0.75,0.7,0.65,0.9,0.75,0.75
0.8,0.7,0.45,0.7,0.95,0.85,0.7
0.85,0.55,0.65,0.75,0.85,0.75,0.75
