Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.8992805755395683,0.9316546762589928,0.7733812949640287,0.920863309352518,0.6474820143884892,0.6366906474820144,0.6402877697841727
0.8597122302158273,0.9460431654676259,0.8201438848920863,0.9136690647482014,0.6834532374100719,0.6906474820143885,0.6906474820143885
0.9064748201438849,0.9784172661870504,0.7841726618705036,0.8525179856115108,0.841726618705036,0.6762589928057554,0.6762589928057554
0.9028776978417267,0.9748201438848921,0.8093525179856115,0.8992805755395683,0.6510791366906474,0.6510791366906474,0.6546762589928058
0.9064748201438849,0.9532374100719424,0.8129496402877698,0.8273381294964028,0.9280575539568345,0.658273381294964,0.6762589928057554
0.8812949640287769,0.9244604316546763,0.7697841726618705,0.8201438848920863,0.841726618705036,0.6546762589928058,0.6546762589928058
0.8812949640287769,0.9388489208633094,0.8057553956834532,0.9280575539568345,0.6798561151079137,0.6798561151079137,0.6762589928057554
0.8561151079136691,0.9460431654676259,0.8201438848920863,0.9028776978417267,0.762589928057554,0.6546762589928058,0.6546762589928058
0.9100719424460432,0.960431654676259,1.0,0.9496402877697842,0.9424460431654677,0.6942446043165468,0.7014388489208633
0.8525179856115108,0.9712230215827338,0.8057553956834532,0.8489208633093526,0.6294964028776978,0.6294964028776978,0.6294964028776978
