Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.8920454545454546,0.8863636363636364,0.875,0.8920454545454546,0.9147727272727273,0.8522727272727273
0.9257142857142857,0.8971428571428571,0.8457142857142858,0.8857142857142857,0.9142857142857143,0.8457142857142858
0.8977272727272727,0.8238636363636364,0.8579545454545454,0.8977272727272727,0.9034090909090909,0.7897727272727273
0.8971428571428571,0.9028571428571428,0.92,0.8571428571428571,0.9085714285714286,0.8571428571428571
0.8181818181818182,0.8920454545454546,0.8636363636363636,0.9090909090909091,0.9147727272727273,0.8352272727272727
0.8914285714285715,0.9028571428571428,0.8514285714285714,0.88,0.9371428571428572,0.8514285714285714
0.8522727272727273,0.8920454545454546,0.8352272727272727,0.8636363636363636,0.8636363636363636,0.8238636363636364
0.8114285714285714,0.8971428571428571,0.8914285714285715,0.8742857142857143,0.9257142857142857,0.8457142857142858
0.9147727272727273,0.8409090909090909,0.8465909090909091,0.8863636363636364,0.9147727272727273,0.8068181818181818
0.8857142857142857,0.9371428571428572,0.8685714285714285,0.8685714285714285,0.9485714285714286,0.8685714285714285
