Naive Bayes,Nearest Neighbors
0.896551724137931,0.9655172413793104
0.9310344827586207,0.9655172413793104
0.9655172413793104,0.9655172413793104
0.896551724137931,1.0
1.0,1.0
0.896551724137931,1.0
0.8214285714285714,1.0
0.8928571428571429,1.0
0.9259259259259259,0.9629629629629629
1.0,1.0
0.9629629629629629,1.0
0.9259259259259259,0.8518518518518519
0.8518518518518519,0.9629629629629629
0.8888888888888888,1.0
0.8888888888888888,1.0
0.9629629629629629,0.9629629629629629
0.9259259259259259,0.9629629629629629
1.0,0.8518518518518519
0.8888888888888888,1.0
0.8518518518518519,0.9259259259259259
