Naive Bayes,Nearest Neighbors
0.25,0.9605263157894737
0.37333333333333335,0.9333333333333333
0.38666666666666666,0.96
0.25675675675675674,0.9594594594594594
0.36486486486486486,0.9324324324324325
0.14864864864864866,0.9594594594594594
0.35135135135135137,0.9324324324324325
0.35135135135135137,0.8918918918918919
0.36486486486486486,0.9459459459459459
0.3108108108108108,0.9324324324324325
0.36486486486486486,0.972972972972973
0.3918918918918919,0.9054054054054054
0.2972972972972973,0.918918918918919
0.3108108108108108,0.9459459459459459
0.3108108108108108,0.972972972972973
0.35135135135135137,0.9594594594594594
0.35135135135135137,0.918918918918919
0.24324324324324326,0.9324324324324325
0.32432432432432434,0.972972972972973
0.3783783783783784,0.9459459459459459
