Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.71,0.71,0.75,0.7,0.7,0.79
0.68,0.76,0.77,0.69,0.71,0.73
0.71,0.73,0.82,0.7,0.69,0.63
0.71,0.76,0.78,0.7,0.7,0.68
0.75,0.78,0.81,0.7,0.72,0.7
0.72,0.72,0.71,0.7,0.72,0.65
0.62,0.72,0.75,0.7,0.72,0.67
0.69,0.66,0.72,0.7,0.7,0.7
0.7,0.71,0.81,0.7,0.71,0.64
0.7,0.74,0.75,0.7,0.69,0.75
