Naive Bayes,Nearest Neighbors
0.7142857142857143,0.8928571428571429
0.6428571428571429,0.9285714285714286
0.5714285714285714,0.8928571428571429
0.6785714285714286,0.8928571428571429
0.7857142857142857,0.9285714285714286
0.6428571428571429,0.8928571428571429
0.42857142857142855,0.7142857142857143
0.5357142857142857,0.8571428571428571
0.7142857142857143,0.9642857142857143
0.75,0.7857142857142857
0.5714285714285714,0.9642857142857143
0.8214285714285714,0.9642857142857143
0.5357142857142857,0.9285714285714286
0.5714285714285714,0.8571428571428571
0.75,0.8571428571428571
0.7142857142857143,0.9642857142857143
0.6785714285714286,0.9642857142857143
0.7142857142857143,0.9285714285714286
0.7692307692307693,0.8846153846153846
0.7307692307692307,0.9615384615384616
