Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.8947368421052632,1.0,0.9473684210526315,0.42105263157894735,0.42105263157894735,1.0,0.5789473684210527
0.8888888888888888,1.0,0.9444444444444444,0.3888888888888889,0.3888888888888889,1.0,0.7777777777777778
0.8333333333333334,0.8333333333333334,0.8888888888888888,0.3888888888888889,0.3888888888888889,0.8888888888888888,0.6666666666666666
0.8888888888888888,0.9444444444444444,0.8888888888888888,0.3888888888888889,0.3888888888888889,0.8888888888888888,0.5555555555555556
0.8333333333333334,1.0,0.9444444444444444,0.3888888888888889,0.3888888888888889,0.8888888888888888,0.6666666666666666
0.9444444444444444,1.0,1.0,0.3888888888888889,0.3888888888888889,1.0,0.8333333333333334
0.9444444444444444,1.0,1.0,0.3888888888888889,0.3888888888888889,1.0,0.7777777777777778
0.7777777777777778,1.0,1.0,0.3888888888888889,0.3888888888888889,1.0,0.6666666666666666
0.9411764705882353,1.0,0.9411764705882353,0.4117647058823529,0.4117647058823529,0.9411764705882353,0.7647058823529411
0.9375,1.0,0.9375,0.4375,0.4375,1.0,0.8125
