Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.8465909090909091,0.8863636363636364,0.9147727272727273,0.9204545454545454,0.8863636363636364,0.9090909090909091,0.8977272727272727
0.8,0.8685714285714285,0.8571428571428571,0.9257142857142857,0.8228571428571428,0.8742857142857143,0.8114285714285714
0.8238636363636364,0.8579545454545454,0.8181818181818182,0.9261363636363636,0.8579545454545454,0.8636363636363636,0.8352272727272727
0.8228571428571428,0.8914285714285715,0.8228571428571428,0.8685714285714285,0.8685714285714285,0.92,0.8571428571428571
0.8181818181818182,0.8522727272727273,0.875,0.8977272727272727,0.8068181818181818,0.8238636363636364,0.8352272727272727
0.84,0.92,0.92,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.8857142857142857
0.7954545454545454,0.8579545454545454,0.875,0.8977272727272727,0.8125,0.8920454545454546,0.8522727272727273
0.88,0.8742857142857143,0.8514285714285714,0.88,0.8457142857142858,0.9142857142857143,0.8514285714285714
0.8522727272727273,0.8920454545454546,0.8579545454545454,0.9204545454545454,0.8920454545454546,0.8863636363636364,0.8806818181818182
0.84,0.8857142857142857,0.9314285714285714,0.9142857142857143,0.8171428571428572,0.8971428571428571,0.84
