Decision Tree,Naive Bayes,Linear SVM,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.8333333333333334,0.8888888888888888,0.4444444444444444,0.3888888888888889,0.7777777777777778,0.7777777777777778,0.6666666666666666
0.6470588235294118,0.7647058823529411,0.47058823529411764,0.4117647058823529,0.8235294117647058,0.5294117647058824,0.5294117647058824
0.6470588235294118,0.5294117647058824,0.47058823529411764,0.4117647058823529,0.6470588235294118,0.5882352941176471,0.5882352941176471
0.6470588235294118,0.6470588235294118,0.5882352941176471,0.4117647058823529,0.8235294117647058,0.8235294117647058,0.6470588235294118
0.875,0.875,0.375,0.4375,0.8125,0.875,0.875
0.5333333333333333,0.6666666666666666,0.5333333333333333,0.4,0.6,0.7333333333333333,0.7333333333333333
0.6666666666666666,0.8,0.6666666666666666,0.4,0.7333333333333333,0.8666666666666667,0.7333333333333333
0.6666666666666666,0.6666666666666666,0.5333333333333333,0.4,0.8,0.8,0.8666666666666667
0.8,0.8,0.4666666666666667,0.4,0.6666666666666666,0.7333333333333333,0.4666666666666667
0.6666666666666666,0.3333333333333333,0.26666666666666666,0.4,0.6,0.6666666666666666,0.4666666666666667
