Decision Tree,Naive Bayes,Neural Net,RBF SVM,Random Forest,Nearest Neighbors
0.85,0.8,0.9,1.0,0.9,0.85
0.85,0.75,0.75,1.0,0.9,0.9
0.65,0.6,0.6,1.0,0.8,0.75
0.8,0.75,0.75,1.0,0.95,1.0
0.7,0.85,0.85,1.0,1.0,0.85
0.95,0.55,0.55,1.0,0.75,0.9
1.0,0.7,0.7,1.0,1.0,0.75
0.7,0.7,0.7,1.0,0.85,0.8
0.8888888888888888,0.5555555555555556,0.5555555555555556,1.0,0.9444444444444444,0.7777777777777778
0.9444444444444444,0.7777777777777778,0.7777777777777778,1.0,1.0,0.9444444444444444
0.8888888888888888,0.6666666666666666,0.6666666666666666,1.0,1.0,0.8333333333333334
0.8333333333333334,0.5555555555555556,0.5555555555555556,1.0,1.0,1.0
0.7222222222222222,0.6111111111111112,0.6111111111111112,1.0,0.8333333333333334,0.8888888888888888
0.7777777777777778,0.5555555555555556,0.5555555555555556,1.0,0.8888888888888888,0.8333333333333334
0.7777777777777778,0.3888888888888889,0.3888888888888889,1.0,0.8333333333333334,0.7777777777777778
0.8333333333333334,0.5,0.5,1.0,0.6666666666666666,0.9444444444444444
0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,0.8888888888888888,0.8888888888888888
0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,0.8333333333333334,0.9444444444444444
0.8333333333333334,0.7222222222222222,0.7222222222222222,1.0,0.8888888888888888,0.8333333333333334
0.7222222222222222,0.4444444444444444,0.4444444444444444,1.0,0.8333333333333334,0.8888888888888888
0.7777777777777778,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,0.9444444444444444
0.9444444444444444,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9444444444444444
0.9444444444444444,0.7222222222222222,0.7222222222222222,1.0,1.0,0.8333333333333334
0.9444444444444444,0.7222222222222222,0.7222222222222222,1.0,0.7777777777777778,0.8888888888888888
0.8888888888888888,0.6666666666666666,0.8888888888888888,1.0,0.7777777777777778,0.9444444444444444
0.7777777777777778,0.7222222222222222,0.7222222222222222,1.0,0.8888888888888888,0.8888888888888888
0.7777777777777778,0.5555555555555556,0.7777777777777778,1.0,0.8888888888888888,0.8333333333333334
0.9444444444444444,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9444444444444444
0.9444444444444444,0.7222222222222222,0.7222222222222222,1.0,0.9444444444444444,1.0
0.8888888888888888,0.6111111111111112,0.6111111111111112,1.0,0.9444444444444444,0.8888888888888888
