Naive Bayes,Nearest Neighbors
1.0,1.0
0.9130434782608695,0.9130434782608695
0.9565217391304348,0.9565217391304348
1.0,1.0
0.9565217391304348,0.9565217391304348
1.0,1.0
0.9565217391304348,1.0
0.9565217391304348,1.0
0.9130434782608695,1.0
0.9565217391304348,0.9565217391304348
1.0,0.9565217391304348
0.9565217391304348,0.9565217391304348
0.9565217391304348,0.9565217391304348
0.9565217391304348,0.9130434782608695
0.9565217391304348,1.0
0.9565217391304348,0.9565217391304348
1.0,1.0
0.9130434782608695,0.9565217391304348
0.9130434782608695,0.9565217391304348
0.9565217391304348,0.9565217391304348
0.9565217391304348,1.0
0.9130434782608695,0.9565217391304348
1.0,1.0
1.0,1.0
1.0,1.0
1.0,0.9545454545454546
0.9090909090909091,0.9090909090909091
0.9090909090909091,0.9090909090909091
1.0,1.0
0.9523809523809523,0.9523809523809523
