Naive Bayes,Nearest Neighbors
0.9310344827586207,0.9655172413793104
0.8275862068965517,1.0
0.8620689655172413,1.0
0.9655172413793104,0.896551724137931
0.896551724137931,0.9655172413793104
0.9655172413793104,0.9655172413793104
0.8571428571428571,0.9285714285714286
0.8571428571428571,0.9642857142857143
0.9259259259259259,1.0
0.8888888888888888,1.0
0.9259259259259259,0.9629629629629629
0.9259259259259259,1.0
0.9629629629629629,0.9629629629629629
0.9259259259259259,0.9629629629629629
1.0,1.0
0.8518518518518519,0.9629629629629629
1.0,0.9629629629629629
1.0,0.9629629629629629
0.9259259259259259,0.9629629629629629
0.8888888888888888,0.9629629629629629
