Naive Bayes,Nearest Neighbors
0.8947368421052632,0.8421052631578947
0.8421052631578947,0.631578947368421
0.7368421052631579,0.8421052631578947
1.0,0.8947368421052632
1.0,0.8947368421052632
0.9444444444444444,0.9444444444444444
0.8235294117647058,0.8235294117647058
0.8823529411764706,0.9411764705882353
0.8823529411764706,0.7058823529411765
0.8823529411764706,0.7647058823529411
0.8235294117647058,0.8235294117647058
0.8235294117647058,0.8235294117647058
1.0,0.9411764705882353
0.8235294117647058,0.8235294117647058
0.8823529411764706,0.8823529411764706
0.9411764705882353,1.0
1.0,0.9411764705882353
0.8823529411764706,0.8823529411764706
0.7058823529411765,0.7647058823529411
0.9411764705882353,0.7058823529411765
