Naive Bayes,Nearest Neighbors
0.6451612903225806,0.6774193548387096
0.6451612903225806,0.6451612903225806
0.6451612903225806,0.6129032258064516
0.6451612903225806,0.5483870967741935
0.6451612903225806,0.4838709677419355
0.6451612903225806,0.5161290322580645
0.6666666666666666,0.6
0.6666666666666666,0.43333333333333335
0.6333333333333333,0.6333333333333333
0.5666666666666667,0.5333333333333333
0.6666666666666666,0.5666666666666667
0.6333333333333333,0.3333333333333333
0.5666666666666667,0.36666666666666664
0.5,0.7666666666666667
0.5666666666666667,0.7333333333333333
0.6551724137931034,0.7931034482758621
0.6551724137931034,0.6206896551724138
0.6551724137931034,0.8620689655172413
0.6551724137931034,0.8620689655172413
0.5172413793103449,0.8275862068965517
