Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.6907514450867052,0.5520231213872833,0.8352601156069365,0.8439306358381503,0.8063583815028902,0.7832369942196532,0.8497109826589595
0.6511627906976745,0.5523255813953488,0.8430232558139535,0.8372093023255814,0.6540697674418605,0.8197674418604651,0.8575581395348837
0.6820809248554913,0.5520231213872833,0.8005780346820809,0.8554913294797688,0.5549132947976878,0.8092485549132948,0.869942196531792
0.6744186046511628,0.5523255813953488,0.8372093023255814,0.8168604651162791,0.5552325581395349,0.7877906976744186,0.8313953488372093
0.6560693641618497,0.5549132947976878,0.8352601156069365,0.838150289017341,0.5549132947976878,0.7861271676300579,0.8208092485549133
0.6715116279069767,0.5552325581395349,0.8401162790697675,0.8575581395348837,0.5552325581395349,0.7936046511627907,0.8662790697674418
0.6676300578034682,0.5520231213872833,0.8323699421965318,0.8352601156069365,0.8063583815028902,0.8034682080924855,0.8265895953757225
0.6598837209302325,0.5523255813953488,0.8343023255813954,0.8372093023255814,0.5552325581395349,0.7848837209302325,0.8633720930232558
0.6445086705202312,0.5491329479768786,0.8208092485549133,0.8497109826589595,0.5982658959537572,0.7630057803468208,0.8352601156069365
0.6686046511627907,0.5494186046511628,0.8343023255813954,0.8401162790697675,0.5552325581395349,0.8197674418604651,0.8313953488372093
