Nearest Neighbors,RBF SVM,Decision Tree,Random Forest,Neural Net,Naive Bayes,Linear SVM
0.6049382716049383,0.7777777777777778,0.8024691358024691,0.7407407407407407,0.4074074074074074,0.6172839506172839,0.5432098765432098
0.6075949367088608,0.7341772151898734,0.6455696202531646,0.6329113924050633,0.4050632911392405,0.6329113924050633,0.45569620253164556
0.5555555555555556,0.7160493827160493,0.7037037037037037,0.7777777777777778,0.4074074074074074,0.6666666666666666,0.5061728395061729
0.5569620253164557,0.620253164556962,0.6329113924050633,0.620253164556962,0.4050632911392405,0.6329113924050633,0.5316455696202531
0.5679012345679012,0.7777777777777778,0.7777777777777778,0.691358024691358,0.3950617283950617,0.7530864197530864,0.43209876543209874
0.5569620253164557,0.7088607594936709,0.6835443037974683,0.6835443037974683,0.4050632911392405,0.7088607594936709,0.4936708860759494
0.6419753086419753,0.691358024691358,0.7530864197530864,0.7283950617283951,0.4074074074074074,0.5679012345679012,0.5061728395061729
0.5316455696202531,0.7215189873417721,0.5822784810126582,0.759493670886076,0.4050632911392405,0.6075949367088608,0.3924050632911392
0.49382716049382713,0.8024691358024691,0.6666666666666666,0.6790123456790124,0.4074074074074074,0.7654320987654321,0.43209876543209874
0.6329113924050633,0.620253164556962,0.7341772151898734,0.6582278481012658,0.4050632911392405,0.6455696202531646,0.4430379746835443
